RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020
394429,201,"Burlington, VT",Msa,VT,97586,97680,97596,97577,97397,97193,96791,96782,96581,96601,96434,96527,96485,96319,96404,96367,96295,96457,97334,97934,98622,98645,98913,98747,98881,98993,98959,99097,99571,99774,99264,98317,97771,97896,98262,98817,99175,99479,99692,99772,100228,100586,101003,101562,102011,102348,102230,102139,102308,102727,103256,103728,103802,104243,104735,105477,105951,106681,107492,108319,108865,109310,109968,110839,111554,111749,112358,113128,114603,115655,117104,118478,120053,121700,122991,123966,124877,126155,127064,127954,128321,129384,130151,131022,131439,131656,132237,132983,134158,135535,136810,137722,138202,138573,139192,140082,141373,142770,144001,145124,146473,147621,149053,150375,152145,154052,155971,157817,158940,160353,161517,163674,165171,167423,169694,172708,175588,177597,178703,179437,181034,182374,184408,185596,187536,187440,187499,186718,186446,185997,186449,186892,186982,186549,185417,184922,184161,184562,184334,184214,184030,184600,184979,185511,185828,186856,187909,187701,186439,185446,185072,185662,185765,185371,184977,184544,184177,183523,182856,183470,185038,186149,186397,185292,184219,183196,182236,181709,182403,183348,185086,185518,186111,186414,187425,188417,189844,191500,192859,193035,192732,192381,191345,189957,188150,187352,186488,186739,186439,186756,186963,187616,186748,185349,184116,184592,185196,184978,184691,183844,183873,183031,182479,182198,183011,184496,185640,185613,185629,185848,186279,186681,186789,187298,187844,188298,188363,187765,187241,187588,188105,188648,188752,189080,189295,189448,189446,189461,190153,191255,192396,192824,192894,193555,194545,195402,195381,194993,194624,194662,194924,195215,196018,196436,196868,196365,195828,195306,195947,197153,198683,198957,198060,197126,196575,197074,197390,197991,198581,199401,199991,200130,200136,201526,203070,204622,204586,204783,205199,205983,206940,207553,207931,208972,210145,210950,211534,212232,213243,214510,215057,215956,215845,216404,217058,217328,217515,217544,217907,218180,218900,219076,219698
395002,202,"Prescott, AZ",Msa,AZ,65770,65868,66174,66814,67643,67992,67995,67899,67916,68027,67845,67908,67847,68112,68112,67931,67347,67249,67637,68221,68627,68883,69503,69840,70342,70551,70753,70884,71101,71654,72178,72548,73005,73369,73769,73865,73900,73969,74500,75213,76175,76680,76987,77170,77082,77105,76956,77251,77682,78029,77781,77181,76670,76759,76853,77094,77389,77940,78420,78612,78639,78768,79233,80180,81200,81845,82352,82638,83041,83269,83703,84621,85677,86844,87854,88692,89018,89107,89424,90047,90694,91322,92154,92753,93246,93531,93794,94168,94682,95749,96937,98048,99135,100049,100966,101758,102522,103661,105028,106385,107629,108821,110378,112279,113948,115652,117012,118861,121248,123854,126344,128747,131926,135531,138862,142298,146519,151049,155685,159658,162944,164761,167311,170402,173983,176399,178216,179488,179892,180497,180692,181275,181645,182875,183668,183643,182924,182265,181426,180257,178732,177226,175269,173867,173066,172763,171684,170245,167946,165172,163164,161291,160461,158468,157311,154705,151531,147988,144682,143024,141177,140771,139233,137716,135376,133646,132469,131592,131707,131897,132193,129921,127830,125208,123305,121001,119027,117253,115417,113624,111285,108521,105621,103682,102071,100075,98459,97358,96955,96594,95492,94730,93517,93009,92713,93151,93672,94192,94844,95677,96093,96379,97237,98258,99772,100451,101485,102968,105042,107953,109724,111240,112622,114032,115787,116929,118752,120868,122928,123276,123127,122512,123355,124227,124964,125876,125887,126577,126228,127086,127636,129299,130365,131252,131418,131603,132191,132905,134097,135325,137414,138339,138877,138726,139247,140418,141730,143179,144371,145572,146215,146900,146631,147374,148619,151007,152992,154179,155349,156658,158289,159446,161382,162421,164869,166390,168369,168738,169257,169901,171160,172550,173970,175587,176875,178324,178175,178315,177762,178147,178739,180021,181054,181300,181420,181651,181835,182339,183501,184702,186063,187285,188318
395114,203,"Springfield, IL",Msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48127,48308,48709,49207,49429,49398,49117,49271,49142,49643,49799,50258,50349,50580,50278,50180,50208,50649,51405,51536,52213,51877,52070,51730,51931,51976,52227,52178,52532,52786,53040,53181,53045,53006,53113,53515,54046,54340,54742,55271,55666,55933,56190,56662,56991,57472,57218,56676,55828,55257,54972,54821,54837,54660,54260,53733,53420,53267,53443,53576,53456,53377,53305,53394,53121,53044,52775,52695,52514,52283,52051,52073,52428,52665,52611,52211,52114,51893,52268,52246,52219,52090,52050,51878,51334,50958,50775,50993,51105,51388,51605,51960,52233,52332,52481,52494,52563,52372,52148,51792,51445,51057,49981,49045,48202,47871,47410,47167,47176,47189,47016,46662,46240,46090,46175,46372,46193,45952,45635,45551,45471,45495,45531,45663,46116,46043,46435,46327,46880,46920,47221,46909,46617,46469,46621,46474,45853,45465,45404,45987,46552,47070,47161,47524,47766,47809,47440,47399,47630,47892,47369,46582,45515,45133,45083,45065,44775,44520,44645,44916,45221,45362,45460,45306,44995,44591,44277,44126,44239,44429,44523,44366,44170,44163,44483,44804,45445,45874,46257,46397,46580,46575,46454,46320,46148,46038,45777,46006,45948,45989,45614,45471,45341,45450,45470,45600,45752,45820,45772,45394,45186,44936,45179,45279,45384,45256,45242,45179,45103,45006,44976,44946,44839,44736,44440
395174,204,"Tyler, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98075,97389,97062,96276,96331,96555,96835,96442,95695,94801,94383,94424,94875,95431,95917,96603,96618,96578,96650,97169,98230,99247,100030,100142,100049,100367,100744,100867,100202,99284,98228,98368,98238,98756,98589,98991,99184,99407,99194,98794,99099,99853,100599,100453,101087,101401,101831,100806,98778,96126,94357,94177,93850,93479,93133,93687,93595,93197,92949,93976,95533,97083,97536,97008,96264,95374,94799,94103,94132,93971,93649,91860,90796,90365,90946,91242,91719,91996,91426,90224,89102,88484,87411,87174,87192,87454,87189,86882,86765,87141,88005,88927,89210,89083,89571,90685,91753,92628,93163,93700,93648,93383,93219,93334,93636,94781,95805,96042,95105,93848,93200,92972,93182,93439,93517,93761,93539,92859,92355,92509,93078,94043,94915,95638,95848,95922,96301,96871,98237,99754,101101,101893,102705,103079,103401,103629,104192,104842,105394,106209,106973,107663,107715,107658,108388,109029,110062,110792,112527,114128,115180,114728,114195,113413,114262,115261,115509,115493,114723,115666,115995,115775,116608,117215,118241,118116,117962,117632,117432,118218,119465,119520,118658,118620,117876,117940,117632,118295,118276,118295,118339,117754,117058,116493,116671
394773,205,"Las Cruces, NM",Msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,88202,87684,87658,86877,86441,85228,84613,84218,84222,84134,83420,82672,81950,82004,81965,82674,82507,83213,83202,83126,82852,82437,82896,83080,83330,82909,81908,80327,79646,80066,80691,81065,80695,81145,81720,82780,83756,83898,84406,85348,86318,85290,84116,83138,83308,82618,81608,81046,80593,81416,82113,82740,82419,82807,82905,83108,82863,83262,84191,84345,84590,84036,83557,83398,84826,85797,87254,87649,89024,89547,89691,89640,90139,91378,93417,94212,93769,93764,93276,94644,94456,96108,97687,100094,100953,101075,100737,102033,103731,104780,106476,107066,108753,109251,109829,110478,111948,113798,115089,116077,116791,118137,118655,119865,120994,122053,123684,124658,125602,126062,127084,127850,128867,129883,131975,132235,131628,130750,130341,130183,129185,129047,129462,130274,130576,130379,129177,129479,130847,132332,132534,132421,134564,136456,137438,136438,135934,135114,134946,134278,133638,133105,132641,132363,131411,129836,127754,126527,125584,125921,125929,126119,125639,125116,124747,124588,123476,121946,120587,120077,120377,120032,119956,119129,118993,118930,119271,118353,117480,117053,117297,117416,116583,116263,115620,115564,114323,112810,110744,110709,110782,112046,113382,115300,116875,117240,117228,117180,118075,119641,121885,122907,123788,122776,121070,118223,115236,113603,112628,112553,112086,111189,110324,109174,108204,107656,107506,106637,106489,105355,104745,102709,101128,99742,98673,98330,98591,98884,98870,99593,100027,101018,101467,103219,105202,106468,105718,104686,103212,102670,101982,102691,103932,105392,106212,105430,104305,103300,104838,106110,107844,109126,111712,113013,113260,113019,113336,114800,115100,115888,115922,116028,115402,114833,114077,113851,113716,113844,114069,114059,115082,115860,116375,117087,118300,119643
394585,206,"Fargo, ND",Msa,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108846,110014,110003,110544,110359,110484,110517,110448,110232,109769,109268,108915,109038,108454,108348,107592,107812,107889,108250,108525,109001,109699,110639,110807,110400,109584,109527,110481,111139,111152,110746,110741,110647,110390,110057,110133,109874,109354,108591,107556,106881,106472,106006,105071,103856,103116,101435,100787,100617,101902,102083,101899,101649,101032,100788,100595,100693,100294,100367,99689,98428,96387,95329,95405,95787,96757,97250,97973,97887,97852,97525,97203,97561,97752,98010,96724,94907,92665,91435,90128,89357,88282,87905,87658,87182,86628,86127,86271,87006,87798,88202,88236,88398,89085,89499,89945,90174,90967,91505,92160,92041,92196,92015,92608,92755,93299,93877,94612,95161,95313,95422,95201,95359,95429,96143,96539,97663,98020,98479,98684,99610,100519,101606,103379,105293,107106,108218,109101,109892,110800,111515,111816,112076,112674,113527,113962,114221,114573,115365,116574,117370,117798,118198,119042,119813,120088,120317,120309,121079,121265,121238,120563,120007,120219,120804,121820,122048,122668,122857,123786,123488,123504,123120,123104,123076,123091,122773,122355,122607,122814,122815,121934,121498,121294,121624,121899,122232,122273,122445,122465,122433,122408,122811,123666
394691,207,"Houma, LA",Msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49091,49367,49557,50054,50359,50767,51081,51678,52195,52897,53575,54647,55745,56609,57517,58131,59195,60168,61502,62544,63465,64098,64649,64345,64093,63918,63930,64163,64375,64578,64413,64034,64177,64255,64628,65126,65622,66600,67434,68332,68819,69212,69721,70187,70528,71089,71494,72646,73508,74307,74433,74509,74534,74726,75019,75380,75584,75637,75665,75488,75180,74232,73588,73413,73642,73951,74070,74684,75231,75852,76399,76243,76269,76465,77165,77035,76640,76048,75781,75528,75503,75746,75923,76556,77055,77415,77423,77743,78285,79014,79646,79438,78894,77466,76806,75607,75077,74853,75780,76798,77580,77589,77487,77728,78209,79368,79828,81107,81846,82487,81804,81392,81095,81652,81777,82042,82299,83115,83781,84282,84303,84773,85222,85025,85007,84744,85450,85633,85909,84779,84192,83636,84501,84863,85195,85571,85722,85883,85662,85870,86204,87094,87599,88021,87551,87442,87452,87872,88281,88615,88617,88612,88305,88596,88909,88871,88306,87654,87422,87331,87239,87330,87342,87369,87434,87611,87941,88153,88377,88466,88679,89022,89305,89453,89685,89836,90056,89808,89453,89320,89522,89772,89673,89273
395030,208,"Rochester, MN",Msa,MN,68029,68071,68320,68789,69427,69846,69996,69936,69499,69182,68770,68504,68364,68401,68390,68192,67885,68072,68354,68714,69497,69997,70709,71163,71252,71112,70730,70837,70663,70179,70013,70428,71068,71882,72303,72776,73646,75113,76849,77687,78683,79598,80914,81551,81899,82289,83311,84477,85353,85549,85665,86443,87790,89519,90660,91879,93086,94326,95384,96452,97712,98912,99990,101129,101410,101578,101630,101944,102248,102573,102797,102830,102687,103156,104185,105032,106234,106781,107174,107510,107739,108403,109154,109559,109676,109102,108256,107575,107358,107981,109291,110114,111222,110523,109328,108715,109165,110313,110843,111193,111336,111636,111978,112528,113027,114349,115932,117033,117807,118018,119008,119656,120373,120152,119433,118775,118040,118075,118303,118799,118966,119378,119550,119637,119306,119394,119522,119644,119601,119496,119263,118959,118479,117827,117227,117072,117192,117260,117223,117462,117764,117547,116921,116185,115755,115566,115339,115082,114713,114462,114289,113662,113070,112378,111943,111478,110977,110322,109141,108097,107128,106398,105529,104867,104396,104199,104354,104598,104995,105047,105913,105931,105806,104502,103537,102375,101233,100248,99154,98355,97051,96120,94622,93720,92842,93070,93372,94166,94665,94907,95172,95147,95680,96057,96587,97110,97477,97774,97718,97484,97520,97619,97708,97676,97454,97488,97912,98288,99001,99324,100105,100698,101176,101895,102277,102887,103102,103356,103400,103579,103750,104073,104096,104317,104537,104564,104665,104684,105315,105977,106896,107665,108126,108536,108934,109574,110257,111079,112136,113600,114767,115685,115989,116535,117450,118517,119696,120360,121207,121850,122470,122659,122898,123472,124195,124968,125633,126293,126843,127502,128278,129195,130171,131222,132301,133135,134436,135538,136618,137333,137970,138690,139058,139368,140021,140648,141314,142123,142793,143446,143482,143752,144285,144912,145702,146508,147027,147633,148228,148805,149272,149872,151018
394597,209,"Florence, SC",Msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27261,27692,27682,27876,27790,27971,28021,28127,27980,28048,28133,28435,28694,28548,28613,28470,28652,28432,28525,28487,28488,28262,28121,27997,27689,27310,26998,26861,26921,26870,26679,26478,26754,26809,26677,25990,25730,25829,26000,26521,26719,27263,27517,27867,28039,28372,28719,29300,29826,30257,30528,30391,30510,30399,30458,30401,30356,30491,30690,31004,31171,31041,30719,30152,29555,29095,28813,28669,28236,27693,27281,27178,27194,27437,27982,28849,29529,29983,30121,30102,30295,30662,31037,31067,30978,30713,30293,29783,29455,29278,29364,29534,29740,29728,29570,29402,29294,29278,29350,29408,29381,29234,28945,28621,28310,28139,28003,27938,27827,27765,27645,27515,27478,27541,27651,27789,27871,27922,27981,27976,27996,27869,27781,27765,27713,27674,27614,27632,27633,27611,27577,27466,27437,27516,27731,27760,27811,27846,27936,27876,27887,28030,28171,28494,28562,28600,28270,28164,28189,28350,28485,28607,28673,28565,28466,28563,28819,29095,29394,29908,30112,30168,30058,30318,30549,30564,30455,29955,29650,29374,29520,29453,29439,29215,29215,28880,28569,28466,28589,28893,29141,29380,29592,29603,29804,30247,30603,30906,31173,31776,32310,32860,33012,33070,32738,32551,32307,32108,31841,31848,32030,32066,32246,32220,32361,32124,32132,32224,32386,32418,32489,32438,32277,32029,31667,31424,31238,31363
394848,210,"Medford, OR",Msa,OR,104684,104977,105308,106033,106717,107364,107849,108403,109031,109656,110172,110654,111235,111955,112569,113117,113853,114518,115367,115749,116162,116422,116752,116891,116858,116765,116822,116732,116352,116350,116360,117019,117052,117277,117406,117998,118603,118940,119178,119331,119620,119311,119135,118761,119312,119920,120990,121796,122529,123585,124525,125912,127029,128665,130087,131556,132824,134013,134996,135698,136739,137607,138962,140160,141647,142997,144430,145947,146733,147743,148866,151037,153065,154926,156109,157146,158628,160014,160909,161266,162803,164340,165746,166216,166724,167608,169154,170898,172353,173505,175768,178990,182231,185425,187888,190749,193319,196295,198763,201236,204115,208133,212398,215405,217910,220031,223485,226621,230936,234163,238263,242151,246419,249970,252513,256221,260297,264760,268608,273138,275648,279411,280912,284294,285062,286246,286206,287264,287653,287319,286152,283820,282449,280283,280161,278415,277167,275261,274383,271739,268500,266278,265519,264887,263824,262225,260911,259403,257595,255106,252295,250361,248712,245467,241101,236586,232897,230238,226622,223692,222457,221709,221138,218405,216498,215110,214686,215184,214947,213443,212752,210634,208781,206210,204783,204179,202768,202562,202317,201515,199911,197928,194715,192406,189075,187147,184372,183027,182041,179819,176270,172831,171035,172123,174150,176072,177212,178893,180945,182756,183993,185991,188667,191555,193797,193752,194202,194866,197778,198090,198627,198345,199395,199841,201743,203976,206809,209530,210592,211225,210724,212522,213997,215911,217462,219978,220801,221573,221454,222484,224197,226532,228295,230373,231472,232544,231958,231690,232266,232791,234289,236026,237857,239535,241592,242780,244633,246774,250854,253223,255638,258456,260629,261226,261935,263595,266085,267699,269360,270687,272892,276259,279097,279727,279984,280759,282552,282799,282343,282956,284538,287340,287245,286654,285260,284983,285854,287037,287557,287231,286692,286346,285443,283697,283335,283219,283993,285004,285474,285847,286283,288018,290220
753895,211,"Lafayette-West Lafayette, IN",Msa,IN,,,61444,61393,61362,61307,61396,61813,61923,61513,60866,60582,60674,61035,60998,61069,60963,61148,61284,61294,61796,62846,63874,64413,64529,64262,64518,64725,65252,65659,65909,65491,64943,64701,65178,65572,65796,65898,66088,66135,66099,65755,65325,65285,65195,65109,64760,64691,64694,64954,65089,65401,65551,65407,65374,65560,66119,66589,66968,67344,67437,67137,66723,66501,66542,66910,67281,67473,67434,67470,67628,67595,67621,67807,68258,68607,69084,69374,69539,69574,69748,69814,69890,70005,70233,70581,70707,70739,70623,70678,71101,71250,71217,71178,71390,71670,71779,71822,72012,72334,72411,72353,72116,72460,72822,73167,72937,72770,72898,73088,73216,73157,73369,73732,74053,74238,74366,74331,74544,74699,74881,75034,75365,75813,76263,76527,76633,76654,76777,77391,77899,78311,78176,78039,77840,77761,77466,77001,76671,76429,76326,76008,75607,75194,75023,74802,74161,73208,72493,72201,72026,71638,71105,70500,70150,69971,69836,69689,69659,69869,70091,70185,70007,69686,69537,69460,69505,69160,68635,68083,67870,67953,67848,67590,67367,67464,67444,67270,66808,66686,67019,67329,67291,66647,66281,66236,66450,66484,66392,66334,66393,66460,66555,66720,67032,67153,67012,66426,65865,65510,65373,65370,65315,65271,64899,64674,64562,64878,65197,65835,66242,66435,66476,66514,66810,67043,67181,67177,67071,67302,67433,67649,67806,68470,69086,69718,69979,70180,70499,70771,71139,71352,71851,72125,72277,71936,71599,71408,71370,71459,71656,71930,72245,72072,71864,71631,72060,72431,73067,73506,74049,74458,74444,74574,74571,75121,75516,75932,75998,76484,77032,77442,77532,77671,78281,78763,79255,79561,79986,80679,81377,82021,82249,82316,82591,82974,83560,83917,84231,84734,85397,85945,86327,86576,87069,87793,88476,89057,89302,89746,90233,90542,90684
394378,212,"Bellingham, WA",Msa,WA,,,,,,,,,,,,91695,91700,91624,91620,91877,92225,92177,92011,91727,91642,91509,91492,91833,92192,92680,92899,93385,94357,96072,97628,99163,100464,101763,102417,102487,102303,102380,102889,102286,100423,98269,96924,96275,95657,95313,95445,95448,95673,95786,95638,95661,96383,97344,98035,98055,98044,97564,97684,98124,98925,98836,99209,99802,100418,99906,99302,99025,98360,98041,97583,98219,98760,99666,100022,100193,99979,100899,101670,102507,103701,104831,105999,106069,106271,107298,108407,110368,112206,114225,116307,118056,119930,121758,123735,125512,127409,128726,130575,131068,132514,132783,134164,135713,138239,140774,143044,146098,147847,149306,150680,153719,156644,160076,162644,165631,167711,169917,171618,172619,174816,176999,179498,181069,182912,184884,186406,187287,187877,188380,189713,191234,192708,193866,194509,195040,195326,195572,196254,196965,197283,197701,197923,198625,198452,199315,199414,200034,198957,197793,195995,194801,194629,194612,193432,191988,191106,189824,188910,186247,184616,183253,183344,183587,182435,180609,179138,178039,177451,176726,175718,175836,176130,176664,175787,174052,173240,172206,172350,171578,171117,170520,169994,169210,168179,166042,164420,163063,162202,161979,160948,160434,158298,156012,154454,154171,154222,155123,155739,156432,156087,155772,155928,156440,157477,158576,159427,159580,159875,159694,159669,159709,160757,161693,162037,161541,161575,162481,163138,163098,162048,161950,162463,163427,163817,164295,164440,164875,165930,166950,167877,168802,170556,172102,172644,172787,172669,173158,174407,176492,177962,178482,178923,179665,180925,181838,183435,184692,187115,189059,191175,192303,193597,195332,198016,200774,203221,205020,207701,210736,212947,213793,215054,217582,219212,221166,222387,225459,228191,231823,234293,236071,237546,240550,242888,243532,244441,245681,247509,247833,248425,249338,250416,251546,253079,254219,255515,257614,259905,261652,263095,264724,266430
394765,213,"Lake Havasu City, AZ",Msa,AZ,55275,55187,55247,55289,55380,55262,54929,54530,54154,54112,54367,54719,54984,55028,55001,54936,54644,54812,55207,55870,56147,55835,55232,54817,54728,55139,55358,55648,56316,56681,57189,57316,58027,58973,59620,59665,59329,58757,58401,57966,57386,56829,56180,55789,55513,55191,55135,55210,55450,55570,55742,55826,55936,56100,56265,56478,56463,56740,56965,57230,57425,57733,57811,57963,58009,58056,57955,57940,57983,57877,57849,58017,58249,58444,58750,59085,59516,59931,60567,60998,61339,61798,62459,63061,63751,64553,65613,66554,67430,68266,69106,70096,71275,72416,73613,74720,75799,77100,78363,79901,81246,82973,84806,87030,89117,91323,93014,95081,97199,98840,100304,101846,104004,106200,108474,110745,112945,114725,116859,118819,120666,122460,124302,126177,128168,129580,130910,131461,132683,133676,134348,133971,133760,133845,133198,131892,130116,128602,126243,123433,120276,117522,115429,114328,112971,110891,109013,107398,105624,103480,101494,100188,99125,97919,95747,92857,90519,88882,87221,85375,83728,82168,80769,79158,77294,76006,75289,75195,74297,73640,73561,73704,73569,73494,73500,73406,73091,72354,71591,70687,70037,69168,68034,66963,65840,64881,63849,63379,63000,63013,62887,62700,62440,61818,61353,60864,60883,60559,60571,60481,60925,60761,60661,60411,60623,61132,61432,61806,62066,62834,63630,64262,64764,65360,66040,67004,67885,68972,69702,70243,70465,70631,70344,69681,68588,68074,67719,67615,66996,66536,66627,67057,67645,67866,68359,69129,69918,70205,70404,70542,71483,71727,71579,71023,70770,71040,71233,71618,72146,73005,73702,74073,73907,74307,75202,76351,77347,77925,78628,78987,79553,80201,81156,81923,82450,82566,82793,83272,83539,83838,84129,85064,86337,87212,88125,89013,90157,90969,91704,92220,93559,94826,96248,97057,97467,98133,98655,99398,100169,101317,102335,103309,103713
